Tiempo Posicion_Euler Velocidad_Euler Posicion_Leapfrog Velocidad_Leapfrog
0.0483 0.0722726 -1.09416 0.0722234 -1.09383
0.0484 0.0721631 -1.09597 0.0721139 -1.09564
0.0485 0.0720535 -1.09777 0.0720042 -1.09744
0.0486 0.0719438 -1.09957 0.0718944 -1.09924
0.0487 0.0718338 -1.10137 0.0717844 -1.10104
0.0488 0.0717237 -1.10317 0.0716742 -1.10283
0.0489 0.0716134 -1.10496 0.0715638 -1.10462
0.049 0.0715029 -1.10675 0.0714533 -1.10641
0.0491 0.0713922 -1.10854 0.0713425 -1.1082
0.0492 0.0712813 -1.11032 0.0712316 -1.10998
0.0493 0.0711703 -1.11211 0.0711205 -1.11176
0.0494 0.0710591 -1.11389 0.0710093 -1.11354
0.0495 0.0709477 -1.11566 0.0708978 -1.11532
0.0496 0.0708361 -1.11744 0.0707862 -1.11709
0.0497 0.0707244 -1.11921 0.0706744 -1.11886
0.0498 0.0706125 -1.12097 0.0705624 -1.12063
0.0499 0.0705004 -1.12274 0.0704503 -1.12239
0.05 0.0703881 -1.1245 0.070338 -1.12415
0.0501 0.0702756 -1.12626 0.0702255 -1.12591
0.0502 0.070163 -1.12802 0.0701128 -1.12767
0.0503 0.0700502 -1.12977 0.0699999 -1.12942
0.0504 0.0699372 -1.13152 0.0698869 -1.13117
0.0505 0.0698241 -1.13327 0.0697737 -1.13292
0.0506 0.0697108 -1.13502 0.0696603 -1.13466
0.0507 0.0695973 -1.13676 0.0695468 -1.1364
0.0508 0.0694836 -1.1385 0.069433 -1.13814
0.0509 0.0693697 -1.14024 0.0693191 -1.13988
0.051 0.0692557 -1.14197 0.0692051 -1.14161
0.0511 0.0691415 -1.1437 0.0690908 -1.14334
0.0512 0.0690271 -1.14543 0.0689764 -1.14507
0.0513 0.0689126 -1.14716 0.0688618 -1.14679
0.0514 0.0687979 -1.14888 0.068747 -1.14851
0.0515 0.068683 -1.1506 0.0686321 -1.15023
0.0516 0.0685679 -1.15232 0.068517 -1.15195
0.0517 0.0684527 -1.15403 0.0684017 -1.15366
0.0518 0.0683373 -1.15574 0.0682863 -1.15537
0.0519 0.0682217 -1.15745 0.0681706 -1.15708
0.052 0.068106 -1.15916 0.0680548 -1.15878
0.0521 0.0679901 -1.16086 0.0679389 -1.16048
0.0522 0.067874 -1.16256 0.0678228 -1.16218
0.0523 0.0677577 -1.16426 0.0677064 -1.16388
0.0524 0.0676413 -1.16595 0.06759 -1.16557
0.0525 0.0675247 -1.16764 0.0674733 -1.16726
0.0526 0.0674079 -1.16933 0.0673565 -1.16895
0.0527 0.067291 -1.17101 0.0672395 -1.17063
0.0528 0.0671739 -1.1727 0.0671224 -1.17231
0.0529 0.0670566 -1.17438 0.0670051 -1.17399
0.053 0.0669392 -1.17605 0.0668876 -1.17566
0.0531 0.0668216 -1.17773 0.06677 -1.17734
0.0532 0.0667038 -1.1794 0.0666521 -1.17901
0.0533 0.0665859 -1.18106 0.0665341 -1.18067
0.0534 0.0664678 -1.18273 0.066416 -1.18234
0.0535 0.0663495 -1.18439 0.0662977 -1.184
0.0536 0.0662311 -1.18605 0.0661792 -1.18565
0.0537 0.0661125 -1.18771 0.0660606 -1.18731
0.0538 0.0659937 -1.18936 0.0659417 -1.18896
0.0539 0.0658747 -1.19101 0.0658228 -1.19061
0.054 0.0657556 -1.19266 0.0657036 -1.19225
0.0541 0.0656364 -1.1943 0.0655843 -1.1939
0.0542 0.065517 -1.19594 0.0654648 -1.19554
0.0543 0.0653974 -1.19758 0.0653452 -1.19717
0.0544 0.0652776 -1.19921 0.0652254 -1.19881
0.0545 0.0651577 -1.20084 0.0651054 -1.20044
0.0546 0.0650376 -1.20247 0.0649853 -1.20206
0.0547 0.0649173 -1.2041 0.064865 -1.20369
0.0548 0.0647969 -1.20572 0.0647446 -1.20531
0.0549 0.0646764 -1.20734 0.064624 -1.20693
0.055 0.0645556 -1.20896 0.0645032 -1.20854
0.0551 0.0644347 -1.21057 0.0643823 -1.21016
0.0552 0.0643137 -1.21218 0.0642612 -1.21177
0.0553 0.0641925 -1.21379 0.0641399 -1.21337
0.0554 0.0640711 -1.2154 0.0640185 -1.21498
0.0555 0.0639495 -1.217 0.0638969 -1.21658
0.0556 0.0638278 -1.2186 0.0637752 -1.21817
0.0557 0.063706 -1.22019 0.0636533 -1.21977
0.0558 0.063584 -1.22179 0.0635312 -1.22136
0.0559 0.0634618 -1.22338 0.063409 -1.22295
0.056 0.0633394 -1.22496 0.0632866 -1.22453
0.0561 0.0632169 -1.22655 0.0631641 -1.22612
0.0562 0.0630943 -1.22813 0.0630414 -1.22769
0.0563 0.0629715 -1.2297 0.0629186 -1.22927
0.0564 0.0628485 -1.23128 0.0627956 -1.23084
0.0565 0.0627254 -1.23285 0.0626724 -1.23241
0.0566 0.0626021 -1.23442 0.0625491 -1.23398
0.0567 0.0624787 -1.23598 0.0624256 -1.23554
0.0568 0.0623551 -1.23754 0.062302 -1.2371
0.0569 0.0622313 -1.2391 0.0621782 -1.23866
0.057 0.0621074 -1.24066 0.0620542 -1.24022
0.0571 0.0619833 -1.24221 0.0619301 -1.24177
0.0572 0.0618591 -1.24376 0.0618059 -1.24332
0.0573 0.0617347 -1.24531 0.0616815 -1.24486
0.0574 0.0616102 -1.24685 0.0615569 -1.2464
0.0575 0.0614855 -1.24839 0.0614322 -1.24794
0.0576 0.0613607 -1.24993 0.0613073 -1.24948
0.0577 0.0612357 -1.25146 0.0611823 -1.25101
0.0578 0.0611105 -1.25299 0.0610571 -1.25254
0.0579 0.0609852 -1.25452 0.0609318 -1.25407
0.058 0.0608598 -1.25605 0.0608063 -1.25559
0.0581 0.0607342 -1.25757 0.0606807 -1.25711
0.0582 0.0606084 -1.25908 0.0605549 -1.25863
0.0583 0.0604825 -1.2606 0.0604289 -1.26014
0.0584 0.0603565 -1.26211 0.0603028 -1.26165
0.0585 0.0602302 -1.26362 0.0601766 -1.26316
0.0586 0.0601039 -1.26513 0.0600502 -1.26466
0.0587 0.0599774 -1.26663 0.0599237 -1.26617
0.0588 0.0598507 -1.26813 0.059797 -1.26766
0.0589 0.0597239 -1.26963 0.0596701 -1.26916
0.059 0.0595969 -1.27112 0.0595432 -1.27065
0.0591 0.0594698 -1.27261 0.059416 -1.27214
0.0592 0.0593426 -1.27409 0.0592887 -1.27362
0.0593 0.0592152 -1.27558 0.0591613 -1.27511
0.0594 0.0590876 -1.27706 0.0590337 -1.27659
0.0595 0.0589599 -1.27854 0.058906 -1.27806
0.0596 0.058832 -1.28001 0.0587781 -1.27953
0.0597 0.058704 -1.28148 0.0586501 -1.281
0.0598 0.0585759 -1.28295 0.0585219 -1.28247
0.0599 0.0584476 -1.28441 0.0583936 -1.28393
0.06 0.0583191 -1.28587 0.0582651 -1.28539
0.0601 0.0581906 -1.28733 0.0581365 -1.28685
0.0602 0.0580618 -1.28879 0.0580077 -1.2883
0.0603 0.0579329 -1.29024 0.0578788 -1.28975
0.0604 0.0578039 -1.29169 0.0577498 -1.2912
0.0605 0.0576748 -1.29313 0.0576206 -1.29264
0.0606 0.0575454 -1.29457 0.0574913 -1.29408
0.0607 0.057416 -1.29601 0.0573618 -1.29552
0.0608 0.0572864 -1.29745 0.0572322 -1.29696
0.0609 0.0571566 -1.29888 0.0571024 -1.29839
0.061 0.0570268 -1.30031 0.0569725 -1.29981
0.0611 0.0568967 -1.30173 0.0568424 -1.30124
0.0612 0.0567665 -1.30316 0.0567122 -1.30266
0.0613 0.0566362 -1.30458 0.0565819 -1.30408
0.0614 0.0565058 -1.30599 0.0564514 -1.30549
0.0615 0.0563752 -1.3074 0.0563208 -1.3069
0.0616 0.0562444 -1.30881 0.05619 -1.30831
0.0617 0.0561136 -1.31022 0.0560591 -1.30972
0.0618 0.0559825 -1.31162 0.0559281 -1.31112
0.0619 0.0558514 -1.31302 0.0557969 -1.31252
0.062 0.0557201 -1.31442 0.0556656 -1.31391
0.0621 0.0555886 -1.31581 0.0555341 -1.3153
0.0622 0.055457 -1.3172 0.0554025 -1.31669
0.0623 0.0553253 -1.31859 0.0552708 -1.31808
0.0624 0.0551935 -1.31997 0.0551389 -1.31946
0.0625 0.0550615 -1.32135 0.0550069 -1.32084
0.0626 0.0549293 -1.32273 0.0548747 -1.32221
0.0627 0.0547971 -1.3241 0.0547425 -1.32358
0.0628 0.0546646 -1.32547 0.05461 -1.32495
0.0629 0.0545321 -1.32684 0.0544775 -1.32632
0.063 0.0543994 -1.3282 0.0543448 -1.32768
0.0631 0.0542666 -1.32956 0.0542119 -1.32904
0.0632 0.0541336 -1.33092 0.054079 -1.33039
0.0633 0.0540006 -1.33227 0.0539459 -1.33174
0.0634 0.0538673 -1.33362 0.0538126 -1.33309
0.0635 0.053734 -1.33497 0.0536792 -1.33444
0.0636 0.0536005 -1.33631 0.0535457 -1.33578
0.0637 0.0534668 -1.33765 0.0534121 -1.33712
0.0638 0.0533331 -1.33899 0.0532783 -1.33845
0.0639 0.0531992 -1.34032 0.0531444 -1.33979
0.064 0.0530651 -1.34165 0.0530103 -1.34111
0.0641 0.052931 -1.34298 0.0528762 -1.34244
0.0642 0.0527967 -1.3443 0.0527419 -1.34376
0.0643 0.0526622 -1.34562 0.0526074 -1.34508
0.0644 0.0525277 -1.34694 0.0524728 -1.3464
0.0645 0.052393 -1.34825 0.0523381 -1.34771
0.0646 0.0522582 -1.34956 0.0522033 -1.34902
0.0647 0.0521232 -1.35087 0.0520683 -1.35032
0.0648 0.0519881 -1.35217 0.0519332 -1.35162
0.0649 0.0518529 -1.35347 0.051798 -1.35292
0.065 0.0517176 -1.35477 0.0516626 -1.35422
0.0651 0.0515821 -1.35606 0.0515272 -1.35551
0.0652 0.0514465 -1.35735 0.0513915 -1.3568
0.0653 0.0513107 -1.35863 0.0512558 -1.35808
0.0654 0.0511749 -1.35992 0.0511199 -1.35936
0.0655 0.0510389 -1.3612 0.0509839 -1.36064
0.0656 0.0509028 -1.36247 0.0508478 -1.36191
0.0657 0.0507665 -1.36374 0.0507115 -1.36319
0.0658 0.0506301 -1.36501 0.0505752 -1.36445
0.0659 0.0504936 -1.36628 0.0504387 -1.36572
0.066 0.050357 -1.36754 0.050302 -1.36698
0.0661 0.0502203 -1.3688 0.0501653 -1.36824
0.0662 0.0500834 -1.37006 0.0500284 -1.36949
0.0663 0.0499464 -1.37131 0.0498914 -1.37074
0.0664 0.0498092 -1.37256 0.0497542 -1.37199
0.0665 0.049672 -1.3738 0.049617 -1.37323
0.0666 0.0495346 -1.37504 0.0494796 -1.37447
0.0667 0.0493971 -1.37628 0.0493421 -1.37571
0.0668 0.0492595 -1.37752 0.0492044 -1.37694
0.0669 0.0491217 -1.37875 0.0490667 -1.37817
0.067 0.0489838 -1.37998 0.0489288 -1.3794
0.0671 0.0488459 -1.3812 0.0487908 -1.38062
0.0672 0.0487077 -1.38242 0.0486527 -1.38184
0.0673 0.0485695 -1.38364 0.0485144 -1.38306
0.0674 0.0484311 -1.38485 0.0483761 -1.38427
0.0675 0.0482926 -1.38607 0.0482376 -1.38548
0.0676 0.048154 -1.38727 0.048099 -1.38669
0.0677 0.0480153 -1.38848 0.0479602 -1.38789
0.0678 0.0478765 -1.38968 0.0478214 -1.38909
0.0679 0.0477375 -1.39087 0.0476824 -1.39028
0.068 0.0475984 -1.39207 0.0475433 -1.39148
0.0681 0.0474592 -1.39326 0.0474041 -1.39267
0.0682 0.0473199 -1.39444 0.0472648 -1.39385
0.0683 0.0471804 -1.39563 0.0471254 -1.39503
0.0684 0.0470409 -1.39681 0.0469858 -1.39621
0.0685 0.0469012 -1.39798 0.0468461 -1.39738
0.0686 0.0467614 -1.39915 0.0467063 -1.39856
0.0687 0.0466215 -1.40032 0.0465664 -1.39972
0.0688 0.0464814 -1.40149 0.0464264 -1.40089
0.0689 0.0463413 -1.40265 0.0462862 -1.40205
0.069 0.046201 -1.40381 0.046146 -1.40321
0.0691 0.0460606 -1.40497 0.0460056 -1.40436
0.0692 0.0459201 -1.40612 0.0458651 -1.40551
0.0693 0.0457795 -1.40726 0.0457245 -1.40666
0.0694 0.0456388 -1.40841 0.0455838 -1.4078
0.0695 0.045498 -1.40955 0.0454429 -1.40894
0.0696 0.045357 -1.41069 0.045302 -1.41007
0.0697 0.0452159 -1.41182 0.0451609 -1.41121
0.0698 0.0450748 -1.41295 0.0450197 -1.41234
0.0699 0.0449335 -1.41408 0.0448784 -1.41346
0.07 0.0447921 -1.4152 0.044737 -1.41458
0.0701 0.0446505 -1.41632 0.0445955 -1.4157
0.0702 0.0445089 -1.41744 0.0444539 -1.41682
0.0703 0.0443672 -1.41855 0.0443122 -1.41793
0.0704 0.0442253 -1.41966 0.0441703 -1.41904
0.0705 0.0440833 -1.42077 0.0440284 -1.42014
0.0706 0.0439413 -1.42187 0.0438863 -1.42124
0.0707 0.0437991 -1.42297 0.0437441 -1.42234
0.0708 0.0436568 -1.42406 0.0436018 -1.42343
0.0709 0.0435144 -1.42515 0.0434594 -1.42452
0.071 0.0433719 -1.42624 0.0433169 -1.42561
0.0711 0.0432292 -1.42732 0.0431743 -1.42669
0.0712 0.0430865 -1.42841 0.0430316 -1.42777
0.0713 0.0429437 -1.42948 0.0428888 -1.42885
0.0714 0.0428007 -1.43056 0.0427458 -1.42992
0.0715 0.0426577 -1.43163 0.0426028 -1.43099
0.0716 0.0425145 -1.43269 0.0424596 -1.43205
0.0717 0.0423712 -1.43376 0.0423164 -1.43311
0.0718 0.0422279 -1.43481 0.042173 -1.43417
0.0719 0.0420844 -1.43587 0.0420295 -1.43523
0.072 0.0419408 -1.43692 0.0418859 -1.43628
0.0721 0.0417971 -1.43797 0.0417423 -1.43732
0.0722 0.0416533 -1.43902 0.0415985 -1.43837
0.0723 0.0415094 -1.44006 0.0414546 -1.43941
0.0724 0.0413654 -1.4411 0.0413106 -1.44044
0.0725 0.0412213 -1.44213 0.0411665 -1.44148
0.0726 0.0410771 -1.44316 0.0410223 -1.44251
0.0727 0.0409327 -1.44419 0.040878 -1.44353
0.0728 0.0407883 -1.44521 0.0407336 -1.44455
0.0729 0.0406438 -1.44623 0.0405891 -1.44557
0.073 0.0404992 -1.44725 0.0404445 -1.44659
0.0731 0.0403545 -1.44826 0.0402998 -1.4476
0.0732 0.0402096 -1.44927 0.040155 -1.4486
0.0733 0.0400647 -1.45027 0.0400101 -1.44961
0.0734 0.0399197 -1.45127 0.039865 -1.45061
0.0735 0.0397746 -1.45227 0.0397199 -1.45161
0.0736 0.0396293 -1.45327 0.0395747 -1.4526
0.0737 0.039484 -1.45426 0.0394294 -1.45359
0.0738 0.0393386 -1.45524 0.039284 -1.45457
0.0739 0.039193 -1.45623 0.0391385 -1.45556
0.074 0.0390474 -1.45721 0.0389929 -1.45653
0.0741 0.0389017 -1.45818 0.0388472 -1.45751
0.0742 0.0387559 -1.45916 0.0387014 -1.45848
0.0743 0.03861 -1.46013 0.0385555 -1.45945
0.0744 0.038464 -1.46109 0.0384095 -1.46041
0.0745 0.0383178 -1.46205 0.0382634 -1.46137
0.0746 0.0381716 -1.46301 0.0381172 -1.46233
0.0747 0.0380253 -1.46396 0.037971 -1.46328
0.0748 0.0378789 -1.46491 0.0378246 -1.46423
0.0749 0.0377325 -1.46586 0.0376781 -1.46518
0.075 0.0375859 -1.46681 0.0375315 -1.46612
0.0751 0.0374392 -1.46774 0.0373849 -1.46706
0.0752 0.0372924 -1.46868 0.0372381 -1.46799
0.0753 0.0371455 -1.46961 0.0370913 -1.46892
0.0754 0.0369986 -1.47054 0.0369443 -1.46985
0.0755 0.0368515 -1.47147 0.0367973 -1.47077
0.0756 0.0367044 -1.47239 0.0366502 -1.47169
0.0757 0.0365571 -1.47331 0.036503 -1.47261
0.0758 0.0364098 -1.47422 0.0363557 -1.47352
0.0759 0.0362624 -1.47513 0.0362083 -1.47443
0.076 0.0361149 -1.47604 0.0360608 -1.47534
0.0761 0.0359673 -1.47694 0.0359132 -1.47624
0.0762 0.0358196 -1.47784 0.0357655 -1.47714
0.0763 0.0356718 -1.47873 0.0356178 -1.47803
0.0764 0.0355239 -1.47963 0.0354699 -1.47892
0.0765 0.035376 -1.48051 0.035322 -1.47981
0.0766 0.0352279 -1.4814 0.035174 -1.48069
0.0767 0.0350798 -1.48228 0.0350259 -1.48157
0.0768 0.0349315 -1.48316 0.0348777 -1.48244
0.0769 0.0347832 -1.48403 0.0347294 -1.48332
0.077 0.0346348 -1.4849 0.034581 -1.48418
0.0771 0.0344863 -1.48576 0.0344325 -1.48505
0.0772 0.0343378 -1.48663 0.034284 -1.48591
0.0773 0.0341891 -1.48749 0.0341353 -1.48677
0.0774 0.0340403 -1.48834 0.0339866 -1.48762
0.0775 0.0338915 -1.48919 0.0338378 -1.48847
0.0776 0.0337426 -1.49004 0.0336889 -1.48932
0.0777 0.0335936 -1.49088 0.03354 -1.49016
0.0778 0.0334445 -1.49172 0.0333909 -1.491
0.0779 0.0332953 -1.49256 0.0332418 -1.49183
0.078 0.0331461 -1.49339 0.0330925 -1.49266
0.0781 0.0329967 -1.49422 0.0329432 -1.49349
0.0782 0.0328473 -1.49504 0.0327938 -1.49431
0.0783 0.0326978 -1.49586 0.0326444 -1.49513
0.0784 0.0325482 -1.49668 0.0324948 -1.49595
0.0785 0.0323986 -1.4975 0.0323452 -1.49676
0.0786 0.0322488 -1.49831 0.0321955 -1.49757
0.0787 0.032099 -1.49911 0.0320457 -1.49838
0.0788 0.0319491 -1.49991 0.0318958 -1.49918
0.0789 0.0317991 -1.50071 0.0317458 -1.49997
0.079 0.031649 -1.50151 0.0315958 -1.50077
0.0791 0.0314988 -1.5023 0.0314457 -1.50156
0.0792 0.0313486 -1.50309 0.0312955 -1.50234
0.0793 0.0311983 -1.50387 0.0311452 -1.50313
0.0794 0.0310479 -1.50465 0.0309949 -1.5039
0.0795 0.0308975 -1.50543 0.0308444 -1.50468
0.0796 0.0307469 -1.5062 0.0306939 -1.50545
0.0797 0.0305963 -1.50697 0.0305433 -1.50622
0.0798 0.0304456 -1.50773 0.0303927 -1.50698
0.0799 0.0302948 -1.50849 0.0302419 -1.50774
0.08 0.030144 -1.50925 0.0300911 -1.5085
0.0801 0.0299931 -1.51001 0.0299402 -1.50925
0.0802 0.029842 -1.51075 0.0297893 -1.51
0.0803 0.029691 -1.5115 0.0296382 -1.51074
0.0804 0.0295398 -1.51224 0.0294871 -1.51148
0.0805 0.0293886 -1.51298 0.0293359 -1.51222
0.0806 0.0292373 -1.51372 0.0291847 -1.51295
0.0807 0.0290859 -1.51445 0.0290334 -1.51368
0.0808 0.0289345 -1.51517 0.028882 -1.51441
0.0809 0.028783 -1.5159 0.0287305 -1.51513
0.081 0.0286314 -1.51662 0.0285789 -1.51585
0.0811 0.0284797 -1.51733 0.0284273 -1.51656
0.0812 0.028328 -1.51805 0.0282756 -1.51728
0.0813 0.0281762 -1.51875 0.0281238 -1.51798
0.0814 0.0280243 -1.51946 0.027972 -1.51869
0.0815 0.0278724 -1.52016 0.0278201 -1.51938
0.0816 0.0277203 -1.52086 0.0276681 -1.52008
0.0817 0.0275683 -1.52155 0.0275161 -1.52077
0.0818 0.0274161 -1.52224 0.027364 -1.52146
0.0819 0.0272639 -1.52292 0.0272118 -1.52214
0.082 0.0271116 -1.5236 0.0270596 -1.52282
0.0821 0.0269592 -1.52428 0.0269072 -1.5235
0.0822 0.0268068 -1.52496 0.0267549 -1.52417
0.0823 0.0266543 -1.52563 0.0266024 -1.52484
0.0824 0.0265017 -1.52629 0.0264499 -1.52551
0.0825 0.0263491 -1.52696 0.0262973 -1.52617
0.0826 0.0261964 -1.52761 0.0261447 -1.52683
0.0827 0.0260437 -1.52827 0.0259919 -1.52748
0.0828 0.0258908 -1.52892 0.0258392 -1.52813
0.0829 0.0257379 -1.52957 0.0256863 -1.52878
0.083 0.025585 -1.53021 0.0255334 -1.52942
0.0831 0.025432 -1.53085 0.0253804 -1.53006
0.0832 0.0252789 -1.53149 0.0252274 -1.53069
0.0833 0.0251257 -1.53212 0.0250743 -1.53132
0.0834 0.0249725 -1.53275 0.0249211 -1.53195
0.0835 0.0248192 -1.53337 0.0247679 -1.53257
0.0836 0.0246659 -1.53399 0.0246146 -1.53319
0.0837 0.0245125 -1.53461 0.0244613 -1.53381
0.0838 0.024359 -1.53522 0.0243079 -1.53442
0.0839 0.0242055 -1.53583 0.0241544 -1.53502
0.084 0.0240519 -1.53643 0.0240008 -1.53563
0.0841 0.0238983 -1.53704 0.0238473 -1.53623
0.0842 0.0237446 -1.53763 0.0236936 -1.53682
0.0843 0.0235908 -1.53823 0.0235399 -1.53742
0.0844 0.023437 -1.53882 0.0233861 -1.53801
0.0845 0.0232831 -1.5394 0.0232323 -1.53859
0.0846 0.0231292 -1.53998 0.0230784 -1.53917
0.0847 0.0229752 -1.54056 0.0229245 -1.53975
0.0848 0.0228211 -1.54114 0.0227705 -1.54032
0.0849 0.022667 -1.54171 0.0226164 -1.54089
0.085 0.0225128 -1.54227 0.0224623 -1.54146
0.0851 0.0223586 -1.54284 0.0223081 -1.54202
0.0852 0.0222043 -1.5434 0.0221539 -1.54258
0.0853 0.02205 -1.54395 0.0219996 -1.54313
0.0854 0.0218956 -1.5445 0.0218452 -1.54368
0.0855 0.0217411 -1.54505 0.0216908 -1.54423
0.0856 0.0215866 -1.54559 0.0215364 -1.54477
0.0857 0.0214321 -1.54613 0.0213819 -1.54531
0.0858 0.0212775 -1.54667 0.0212273 -1.54584
0.0859 0.0211228 -1.5472 0.0210727 -1.54637
0.086 0.0209681 -1.54773 0.0209181 -1.5469
0.0861 0.0208133 -1.54825 0.0207633 -1.54742
0.0862 0.0206585 -1.54877 0.0206086 -1.54794
0.0863 0.0205036 -1.54929 0.0204538 -1.54846
0.0864 0.0203487 -1.5498 0.0202989 -1.54897
0.0865 0.0201937 -1.55031 0.020144 -1.54947
0.0866 0.0200387 -1.55082 0.019989 -1.54998
0.0867 0.0198836 -1.55132 0.019834 -1.55048
0.0868 0.0197284 -1.55181 0.0196789 -1.55097
0.0869 0.0195733 -1.55231 0.0195238 -1.55147
0.087 0.019418 -1.5528 0.0193686 -1.55195
0.0871 0.0192628 -1.55328 0.0192134 -1.55244
0.0872 0.0191074 -1.55376 0.0190581 -1.55292
0.0873 0.0189521 -1.55424 0.0189028 -1.55339
0.0874 0.0187966 -1.55472 0.0187474 -1.55387
0.0875 0.0186412 -1.55519 0.018592 -1.55434
0.0876 0.0184856 -1.55565 0.0184366 -1.5548
0.0877 0.0183301 -1.55611 0.0182811 -1.55526
0.0878 0.0181745 -1.55657 0.0181255 -1.55572
0.0879 0.0180188 -1.55703 0.0179699 -1.55617
0.088 0.0178631 -1.55748 0.0178143 -1.55662
0.0881 0.0177074 -1.55792 0.0176586 -1.55707
0.0882 0.0175516 -1.55837 0.0175029 -1.55751
0.0883 0.0173957 -1.5588 0.0173471 -1.55794
0.0884 0.0172398 -1.55924 0.0171913 -1.55838
0.0885 0.0170839 -1.55967 0.0170354 -1.55881
0.0886 0.016928 -1.5601 0.0168795 -1.55923
0.0887 0.0167719 -1.56052 0.0167236 -1.55966
0.0888 0.0166159 -1.56094 0.0165676 -1.56007
0.0889 0.0164598 -1.56136 0.0164116 -1.56049
0.089 0.0163037 -1.56177 0.0162555 -1.5609
0.0891 0.0161475 -1.56217 0.0160994 -1.56131
0.0892 0.0159913 -1.56258 0.0159432 -1.56171
0.0893 0.015835 -1.56298 0.015787 -1.56211
0.0894 0.0156787 -1.56337 0.0156308 -1.5625
0.0895 0.0155224 -1.56377 0.0154745 -1.56289
0.0896 0.015366 -1.56415 0.0153182 -1.56328
0.0897 0.0152096 -1.56454 0.0151619 -1.56366
0.0898 0.0150531 -1.56492 0.0150055 -1.56404
0.0899 0.0148966 -1.56529 0.0148491 -1.56442
0.09 0.0147401 -1.56567 0.0146926 -1.56479
0.0901 0.0145835 -1.56604 0.0145361 -1.56515
0.0902 0.0144269 -1.5664 0.0143796 -1.56552
0.0903 0.0142703 -1.56676 0.014223 -1.56588
0.0904 0.0141136 -1.56712 0.0140664 -1.56623
0.0905 0.0139569 -1.56747 0.0139098 -1.56658
0.0906 0.0138002 -1.56782 0.0137531 -1.56693
0.0907 0.0136434 -1.56816 0.0135964 -1.56728
0.0908 0.0134866 -1.56851 0.0134396 -1.56762
0.0909 0.0133297 -1.56884 0.0132829 -1.56795
0.091 0.0131728 -1.56918 0.0131261 -1.56828
0.0911 0.0130159 -1.56951 0.0129692 -1.56861
0.0912 0.012859 -1.56983 0.0128123 -1.56894
0.0913 0.012702 -1.57015 0.0126554 -1.56926
0.0914 0.012545 -1.57047 0.0124985 -1.56957
0.0915 0.0123879 -1.57078 0.0123415 -1.56989
0.0916 0.0122308 -1.57109 0.0121845 -1.57019
0.0917 0.0120737 -1.5714 0.0120275 -1.5705
0.0918 0.0119166 -1.5717 0.0118704 -1.5708
0.0919 0.0117594 -1.572 0.0117133 -1.5711
0.092 0.0116022 -1.57229 0.0115562 -1.57139
0.0921 0.011445 -1.57258 0.011399 -1.57168
0.0922 0.0112877 -1.57287 0.0112418 -1.57196
0.0923 0.0111304 -1.57315 0.0110846 -1.57224
0.0924 0.0109731 -1.57343 0.0109274 -1.57252
0.0925 0.0108158 -1.5737 0.0107701 -1.57279
0.0926 0.0106584 -1.57397 0.0106128 -1.57306
0.0927 0.010501 -1.57424 0.0104555 -1.57333
0.0928 0.0103436 -1.5745 0.0102982 -1.57359
0.0929 0.0101861 -1.57476 0.0101408 -1.57385
0.093 0.0100287 -1.57502 0.00998341 -1.5741
0.0931 0.00987117 -1.57527 0.00982598 -1.57435
0.0932 0.00971364 -1.57551 0.00966854 -1.5746
0.0933 0.00955609 -1.57576 0.00951107 -1.57484
0.0934 0.00939851 -1.576 0.00935357 -1.57508
0.0935 0.00924091 -1.57623 0.00919605 -1.57531
0.0936 0.00908329 -1.57646 0.00903851 -1.57554
0.0937 0.00892564 -1.57669 0.00888094 -1.57577
0.0938 0.00876797 -1.57691 0.00872336 -1.57599
0.0939 0.00861028 -1.57713 0.00856575 -1.57621
0.094 0.00845257 -1.57735 0.00840811 -1.57642
0.0941 0.00829484 -1.57756 0.00825046 -1.57663
0.0942 0.00813708 -1.57776 0.00809279 -1.57684
0.0943 0.0079793 -1.57797 0.0079351 -1.57704
0.0944 0.00782151 -1.57817 0.00777738 -1.57724
0.0945 0.00766369 -1.57836 0.00761965 -1.57743
0.0946 0.00750585 -1.57855 0.0074619 -1.57762
0.0947 0.007348 -1.57874 0.00730412 -1.57781
0.0948 0.00719012 -1.57893 0.00714633 -1.57799
0.0949 0.00703223 -1.57911 0.00698853 -1.57817
0.095 0.00687432 -1.57928 0.0068307 -1.57834
0.0951 0.00671639 -1.57945 0.00667286 -1.57852
0.0952 0.00655845 -1.57962 0.006515 -1.57868
0.0953 0.00640049 -1.57979 0.00635712 -1.57884
0.0954 0.00624251 -1.57995 0.00619923 -1.579
0.0955 0.00608451 -1.5801 0.00604132 -1.57916
0.0956 0.0059265 -1.58025 0.0058834 -1.57931
0.0957 0.00576848 -1.5804 0.00572546 -1.57946
0.0958 0.00561044 -1.58055 0.00556751 -1.5796
0.0959 0.00545238 -1.58069 0.00540954 -1.57974
0.096 0.00529431 -1.58082 0.00525156 -1.57987
0.0961 0.00513623 -1.58095 0.00509356 -1.58001
0.0962 0.00497814 -1.58108 0.00493556 -1.58013
0.0963 0.00482003 -1.58121 0.00477754 -1.58026
0.0964 0.00466191 -1.58133 0.00461951 -1.58038
0.0965 0.00450377 -1.58144 0.00446146 -1.58049
0.0966 0.00434563 -1.58156 0.00430341 -1.5806
0.0967 0.00418747 -1.58167 0.00414534 -1.58071
0.0968 0.00402931 -1.58177 0.00398727 -1.58081
